index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank,projection_x,projection_y,image_href
815,7,815,41,0,0,0,6,42,2,rlddddddrrrrrruuululddrdlluullddruuururrur,1100011/1001110/1011110/1111111/1111111/1111111/1111111,images/grid_0815_n7_seed815.svg,optimal,optimal-815,,,,0.2619047619047619,0.2619047619047619,0.1666666666666666,0.3095238095238095,0.5121951219512195,1.9090909090909092,6.0,1.0,1.4431370787625042,0,3.7642,11,-0.65868,2.46789,../../images/grid_0815_n7_seed815.svg
130,7,130,36,0,0,0,6,36,1,rrrrlddlllddddrrrurulldluurrrrdruuuu,1111101/0001001/1111001/1111111/1111111/1111100/1111000,images/grid_0130_n7_seed130.svg,optimal,optimal-130,,,,0.2222222222222222,0.2222222222222222,0.1944444444444444,0.3611111111111111,0.4571428571428571,2.1176470588235294,4.0,1.0,1.2310852668503736,0,3.7757,12,3.38733,3.75585,../../images/grid_0130_n7_seed130.svg
198,7,198,39,0,0,2,6,40,2,ddddddrrrrrruuldluulddlluurduuruulrrddrr,1011100/1001100/1011111/1111100/1111111/1111111/1111111,images/grid_0198_n7_seed198.svg,optimal,optimal-198,,,,0.25,0.3,0.15,0.3,0.4871794871794871,2.0,6.0,1.0,1.4142135623730951,0,3.7844,13,-0.66079,3.74404,../../images/grid_0198_n7_seed198.svg
709,7,709,44,1,0,4,2,43,0,dddddrrrrrruuldluurulurrulllldrddddlluuurdd,0011111/1011111/1111110/1111110/1111111/1111111/1111111,images/grid_0709_n7_seed709.svg,optimal,optimal-709,,,,0.2325581395348837,0.3023255813953488,0.2093023255813953,0.2558139534883721,0.4761904761904761,2.047619047619047,6.0,1.0,1.4630753805464016,0,3.8248,14,-0.13115,2.72401,../../images/grid_0709_n7_seed709.svg
468,7,468,40,0,0,0,5,41,2,ddddddrrrrrruulurllllddluuuuurdrdlrrrruul,1110011/1111001/1111111/1111111/1110011/1110001/1111111,images/grid_0468_n7_seed468.svg,optimal,optimal-468,,,,0.2439024390243902,0.2439024390243902,0.1951219512195122,0.3170731707317073,0.425,2.2777777777777777,6.0,1.0,1.789026909789402,0,3.8731,15,-0.42073,5.85287,../../images/grid_0468_n7_seed468.svg
979,7,979,44,0,0,1,6,43,0,rdldddddrrrrrruuulldrdlluulddluuurruurdrurd,1101111/1101111/1111000/1111111/1111111/1111111/1111111,images/grid_0979_n7_seed979.svg,optimal,optimal-979,,,,0.2558139534883721,0.2790697674418604,0.1627906976744186,0.3023255813953488,0.5476190476190477,1.7916666666666667,6.0,1.0,1.2903218806001684,0,3.8758,16,1.54988,1.9063,../../images/grid_0979_n7_seed979.svg
29,7,29,37,0,0,5,6,39,3,ddddddrrrruuluuuldrrrluullldddrdldrrrrr,1111100/1111100/1111110/1111000/1111100/1111111/1111100,images/grid_0029_n7_seed29.svg,optimal,optimal-29,,,,0.1794871794871795,0.3076923076923077,0.1794871794871795,0.3333333333333333,0.4210526315789473,2.2941176470588234,6.0,1.0,1.5248801643312613,0,3.8998,17,0.50457,6.57631,../../images/grid_0029_n7_seed29.svg
827,7,827,40,0,0,0,6,40,1,ddddddrrrrrruuldlluldluuruluurdurrrddruu,1111111/1110011/1110011/1110000/1111011/1111111/1111111,images/grid_0827_n7_seed827.svg,optimal,optimal-827,,,,0.275,0.275,0.15,0.3,0.5384615384615384,1.818181818181818,6.0,1.0,1.4345212580054092,0,3.9412,18,0.62181,3.28166,../../images/grid_0827_n7_seed827.svg
403,7,403,37,0,0,0,1,39,3,ddddddrrrrrlulllurrruurrddluuululdlduul,1111100/1011110/1010111/1000111/1111111/1111100/1111110,images/grid_0403_n7_seed403.svg,optimal,optimal-403,,,,0.2564102564102564,0.2564102564102564,0.2307692307692307,0.2564102564102564,0.5,1.95,6.0,1.0,1.3955285736952865,0,3.9663,19,0.47151,3.72735,../../images/grid_0403_n7_seed403.svg
419,7,419,44,0,0,0,6,44,1,rdldddddrrrrrruuululudddrdlluulddluuurruurrr,1101111/1101100/1111110/1111111/1111111/1111111/1111111,images/grid_0419_n7_seed419.svg,optimal,optimal-419,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.2954545454545454,0.4883720930232558,2.0,6.0,1.0,1.348399724926484,0,3.9827,20,-0.63751,5.01296,../../images/grid_0419_n7_seed419.svg
533,7,533,40,0,0,6,6,44,5,ddddddrrrruuldlluruluuurrrrrllllddrdrrudrddd,1111111/1110000/1111010/1111111/1111101/1111101/1111101,images/grid_0533_n7_seed533.svg,optimal,optimal-533,,,,0.1818181818181818,0.3181818181818182,0.1818181818181818,0.3181818181818182,0.4651162790697674,2.0952380952380953,6.0,1.0,1.47695832564484,0,3.9925,21,0.60858,4.1215,../../images/grid_0533_n7_seed533.svg
775,7,775,44,0,0,0,5,43,0,ddddddrrrrrruuuuldldrdlllluurrurulldluurrrr,1111110/1111100/1111111/1111111/1100111/1111111/1111111,images/grid_0775_n7_seed775.svg,optimal,optimal-775,,,,0.2325581395348837,0.2325581395348837,0.2093023255813953,0.3255813953488372,0.4523809523809524,2.15,6.0,1.0,1.6515144564913744,0,4.0182,22,1.94517,6.41717,../../images/grid_0775_n7_seed775.svg
9,7,9,39,0,0,1,6,39,1,rrdddlldddrrrrrruululddrllllurruuuurrrd,1111111/0011001/0011000/1111110/1111111/1111111/1111111,images/grid_0009_n7_seed9.svg,optimal,optimal-9,,,,0.2051282051282051,0.2307692307692307,0.2051282051282051,0.358974358974359,0.4210526315789473,2.2941176470588234,6.0,1.0,1.3618631650341442,0,4.0188,23,3.24051,5.674,../../images/grid_0009_n7_seed9.svg
633,7,633,45,0,0,3,3,44,0,rdddldddrrrrrulllluruuuurrrrddddluuulldrddlu,1111111/0111111/0111111/1111111/1111111/1111110/1111110,images/grid_0633_n7_seed633.svg,optimal,optimal-633,,,,0.2272727272727272,0.2954545454545454,0.2045454545454545,0.2727272727272727,0.4418604651162791,2.2,5.0,1.0,1.3638181696985854,0,4.0197,24,0.01602,3.84228,../../images/grid_0633_n7_seed633.svg
586,7,586,42,0,0,6,3,43,2,ddruurrrrrdddddduulllurruuldlulddlldrdldrrr,1111111/1111111/1111111/1111111/1101111/1100001/1111001,images/grid_0586_n7_seed586.svg,optimal,optimal-586,,,,0.1860465116279069,0.3255813953488372,0.2093023255813953,0.2790697674418604,0.5238095238095238,1.8695652173913044,6.0,1.0,1.2956229935435946,0,4.1402,25,1.99151,2.54819,../../images/grid_0586_n7_seed586.svg
961,7,961,39,0,0,5,3,42,4,rlddddddrrrrrruudlluuuuurrddulllddllddrurd,1100111/1001111/1001101/1111100/1111101/1111111/1111111,images/grid_0961_n7_seed961.svg,optimal,optimal-961,,,,0.2142857142857142,0.3333333333333333,0.1904761904761904,0.2619047619047619,0.4390243902439024,2.210526315789474,6.0,1.0,1.6084954515722236,0,4.1628,26,-1.43748,3.1903,../../images/grid_0961_n7_seed961.svg
830,7,830,43,0,0,0,6,42,0,ddddddrrrrrruuuluulddlddlluruluuurddruurrr,1111111/1111110/1111110/1111111/1111001/1111001/1111111,images/grid_0830_n7_seed830.svg,optimal,optimal-830,,,,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.4634146341463415,2.1,6.0,1.0,1.4798648586948742,0,4.1839,27,-2.24295,3.54352,../../images/grid_0830_n7_seed830.svg
840,7,840,38,0,0,4,3,43,6,rrrrrrddddldldlrrruuuullurllldulldddddruurr,1111111/1111111/1010111/1000001/1111011/1100111/1101111,images/grid_0840_n7_seed840.svg,optimal,optimal-840,,,,0.1860465116279069,0.2790697674418604,0.2325581395348837,0.3023255813953488,0.4523809523809524,2.15,6.0,1.0,1.49248115565993,0,4.1889,28,-0.12607,4.66906,../../images/grid_0840_n7_seed840.svg
402,7,402,43,0,0,6,6,42,0,ddddddrrrulluuuuurrrrdldluldddrurrrdllddrr,1111110/1111110/1111100/1111111/1111111/1111100/1111111,images/grid_0402_n7_seed402.svg,optimal,optimal-402,,,,0.1904761904761904,0.3333333333333333,0.1666666666666666,0.3095238095238095,0.4634146341463415,2.1,6.0,1.0,1.445683229480096,0,4.2414,29,-1.32318,3.09943,../../images/grid_0402_n7_seed402.svg
5,7,5,39,0,0,4,6,38,0,ddddruuuurrrrrdlddluulldrdldddrrulurrr,1111111/1111111/1111110/1111110/1111111/0011100/0011100,images/grid_0005_n7_seed5.svg,optimal,optimal-5,,,,0.2105263157894736,0.3157894736842105,0.1578947368421052,0.3157894736842105,0.5135135135135135,1.9,5.0,1.0,1.2206555615733703,0,4.2645,30,1.80107,2.00943,../../images/grid_0005_n7_seed5.svg
480,7,480,38,2,0,6,5,39,2,ddddrrruuldluurruuullrrrrrddlulddrrdddl,0111111/0001111/1001111/1111111/1111001/1111001/1111011,images/grid_0480_n7_seed480.svg,optimal,optimal-480,,,,0.2051282051282051,0.3076923076923077,0.1794871794871795,0.3076923076923077,0.4736842105263157,2.0526315789473686,5.0,1.0,1.0989796325169,0,4.2991,31,0.91491,3.94373,../../images/grid_0480_n7_seed480.svg
888,7,888,39,0,0,1,5,42,4,ddddddrrrrrrullluluddluuluururrrddrdruuuld,1111111/1100111/1000111/1110011/1111000/1111111/1111111,images/grid_0888_n7_seed888.svg,optimal,optimal-888,,,,0.2619047619047619,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.5121951219512195,1.9090909090909092,6.0,1.0,1.4742977036569869,0,4.3424,32,0.17032,2.9966,../../images/grid_0888_n7_seed888.svg
882,7,882,40,0,0,3,6,41,2,ddddddruuuurulurrrrrldllddruddrdlldrrruuu,1111111/1111110/1111100/1101101/1100111/1101111/1101111,images/grid_0882_n7_seed882.svg,optimal,optimal-882,,,,0.2439024390243902,0.3170731707317073,0.1463414634146341,0.2926829268292683,0.5,1.9523809523809523,6.0,1.0,1.430157849302972,0,4.3524,33,-0.61662,1.50291,../../images/grid_0882_n7_seed882.svg
715,7,715,44,0,0,3,2,43,0,ddddddrrrrullluuuuurrrrrdddldluurullldrddlu,1111111/1111111/1111111/1111111/1111110/1111100/1111100,images/grid_0715_n7_seed715.svg,optimal,optimal-715,,,,0.2325581395348837,0.3023255813953488,0.2093023255813953,0.2558139534883721,0.4285714285714285,2.263157894736842,6.0,1.0,1.6170833153407598,0,4.3674,34,-1.36974,4.3107,../../images/grid_0715_n7_seed715.svg
522,7,522,39,0,0,6,5,41,3,ddddddrrrlluuurrruulldluurrrrrdldrddulddd,1111111/1111111/1110111/1111111/1100011/1100010/1111010,images/grid_0522_n7_seed522.svg,optimal,optimal-522,,,,0.1951219512195122,0.3414634146341463,0.1707317073170731,0.2926829268292683,0.45,2.1578947368421053,6.0,1.0,1.3865199865599462,0,4.3827,35,-0.58831,4.43775,../../images/grid_0522_n7_seed522.svg
501,7,501,41,0,0,4,1,41,1,ddddddrrrrrruuuuuulllldludddrrrdrdlluldlu,1111111/1110001/1100001/1111101/1111111/1111111/1111111,images/grid_0501_n7_seed501.svg,optimal,optimal-501,,,,0.2195121951219512,0.3170731707317073,0.2195121951219512,0.2439024390243902,0.425,2.2777777777777777,6.0,1.0,1.879880479520959,0,4.4052,36,-0.85916,5.62436,../../images/grid_0501_n7_seed501.svg
951,7,951,42,0,0,0,6,42,1,ddddddrurdrrrruuulddllurulurulldlduuurrrrr,1111111/1111100/1111100/1101111/1001111/1111111/1111111,images/grid_0951_n7_seed951.svg,optimal,optimal-951,,,,0.2619047619047619,0.2619047619047619,0.1666666666666666,0.3095238095238095,0.5365853658536586,1.826086956521739,6.0,1.0,1.403479338397302,0,4.4574,37,0.7682,2.6772,../../images/grid_0951_n7_seed951.svg
58,7,58,42,0,0,4,6,44,3,ddddddrrrrrrlluuulldrdlluuuurulrrrdrurddldrd,1111111/1110111/1100011/1111111/1111101/1111100/1111111,images/grid_0058_n7_seed58.svg,optimal,optimal-58,,,,0.2045454545454545,0.2954545454545454,0.1818181818181818,0.3181818181818182,0.5116279069767442,1.9130434782608696,6.0,1.0,1.5011023044897451,0,4.4885,38,1.00971,2.33854,../../images/grid_0058_n7_seed58.svg
740,7,740,42,0,0,0,1,41,0,ddddddrrrrruuuruuulldrdldddlllurruluruull,1111111/1001111/1011111/1011111/1111110/1111110/1111110,images/grid_0740_n7_seed740.svg,optimal,optimal-740,,,,0.2682926829268293,0.2682926829268293,0.2195121951219512,0.2439024390243902,0.475,2.05,6.0,1.0,1.395528573695286,0,4.5624,39,-0.38428,1.22478,../../images/grid_0740_n7_seed740.svg
335,7,335,40,0,0,3,6,41,2,ddddddruuruluuurrrrrldllldrrddrdllrdrruuu,1111111/1111110/1111100/1110101/1110111/1101111/1100111,images/grid_0335_n7_seed335.svg,optimal,optimal-335,,,,0.2195121951219512,0.2926829268292683,0.1707317073170731,0.3170731707317073,0.5,1.9523809523809523,6.0,1.0,1.3619380615309609,0,4.5625,40,0.48008,0.65041,../../images/grid_0335_n7_seed335.svg
51,7,59,40,0,0,4,5,43,4,drrrrurdruddddddlulullddlluuuurrdldduurrrrd,1000111/1111111/1110001/1111111/1111111/1110111/1110011,human_images/human_config0_attempt0051.svg,human,human-51,pr26m0,0.0,config 0,0.2325581395348837,0.3255813953488372,0.1627906976744186,0.2790697674418604,0.5238095238095238,1.8695652173913044,6.0,1.0,1.3287571121683586,0,4.5905,41,0.24104,1.62779,../../human_images/human_config0_attempt0051.svg
312,7,312,38,0,0,0,6,42,5,ddddddrrrrrudrllluuldluuuuurrdldrdlrrruuru,1111001/1111011/1111010/1111110/1111000/1111010/1111111,images/grid_0312_n7_seed312.svg,optimal,optimal-312,,,,0.2619047619047619,0.2619047619047619,0.1666666666666666,0.3095238095238095,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5048132142951685,0,4.5964,42,0.15601,3.09268,../../images/grid_0312_n7_seed312.svg
227,7,227,42,0,0,0,1,43,2,ddddddrrrrrruuuuuuddldddlllluurdrrulurullul,1110001/1011101/1001111/1111111/1111111/1111111/1111111,images/grid_0227_n7_seed227.svg,optimal,optimal-227,,,,0.2790697674418604,0.2790697674418604,0.2093023255813953,0.2325581395348837,0.4285714285714285,2.263157894736842,6.0,1.0,1.8018150282761776,0,4.6694,43,-2.22643,3.21753,../../images/grid_0227_n7_seed227.svg
759,7,759,45,0,0,0,6,44,0,ddddddrrrrrruuulddluulddlluruluuurrdldrrruur,1111011/1111010/1111110/1111111/1111111/1111111/1111111,images/grid_0759_n7_seed759.svg,optimal,optimal-759,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.2954545454545454,0.4883720930232558,2.0,6.0,1.0,1.4459976109624424,0,4.6956,44,-0.95662,5.34461,../../images/grid_0759_n7_seed759.svg
900,7,900,43,0,0,0,2,44,2,ddrdldddrrrrrruuuluuurllddddrdlluldluurruuul,1011111/1001110/1101110/1111111/1111111/1111111/1111111,images/grid_0900_n7_seed900.svg,optimal,optimal-900,,,,0.2727272727272727,0.2727272727272727,0.2045454545454545,0.25,0.5116279069767442,1.9130434782608696,6.0,1.0,1.24806087777455,0,4.7027,45,0.51486,3.57212,../../images/grid_0900_n7_seed900.svg
570,7,570,45,0,0,1,5,46,2,druddrdlldddrrrrrruuuuuulldlddddllurrrdruuluru,1100111/1101111/0111111/1111111/1111111/1111111/1111111,images/grid_0570_n7_seed570.svg,optimal,optimal-570,,,,0.2608695652173913,0.2826086956521739,0.1739130434782608,0.2826086956521739,0.5111111111111111,1.9166666666666667,6.0,1.0,1.4695993407123664,0,4.7041,46,1.01954,3.50918,../../images/grid_0570_n7_seed570.svg
733,7,733,38,0,0,5,6,39,2,ddddddrrrulluuuurrrurrldlddlulddrrddrru,1000111/1111110/1111100/1111100/1111100/1111101/1111111,images/grid_0733_n7_seed733.svg,optimal,optimal-733,,,,0.2051282051282051,0.3333333333333333,0.1538461538461538,0.3076923076923077,0.5,1.95,6.0,1.0,1.243985530462473,0,4.7334,48,-1.07367,1.3077,../../images/grid_0733_n7_seed733.svg
62,7,62,42,0,0,2,5,41,0,ddruurrdlddddlldrrrrrruuuuulldldddrruluru,1111000/1111111/1111111/0011111/0011111/1111111/1111111,images/grid_0062_n7_seed62.svg,optimal,optimal-62,,,,0.2439024390243902,0.2926829268292683,0.1707317073170731,0.2926829268292683,0.5,1.9523809523809523,6.0,1.0,1.3964645998681122,0,4.7315,47,1.39852,3.24721,../../images/grid_0062_n7_seed62.svg
54,7,54,43,0,0,3,2,43,1,ddddddrrrrrruludlluuuurrdruullllldrdldddruu,1111111/1111111/1111011/1111000/1111010/1111111/1111111,images/grid_0054_n7_seed54.svg,optimal,optimal-54,,,,0.2325581395348837,0.3023255813953488,0.2093023255813953,0.2558139534883721,0.4523809523809524,2.15,6.0,1.0,1.6815171720800235,0,4.7488,49,0.2785,2.56153,../../images/grid_0054_n7_seed54.svg
505,7,505,40,0,0,4,1,39,0,rrrdddllldddrrrrruuuruuulldrdldddluldlu,1111111/0001111/0001111/1111111/1111110/1111110/1111110,images/grid_0505_n7_seed505.svg,optimal,optimal-505,,,,0.2051282051282051,0.3076923076923077,0.2307692307692307,0.2564102564102564,0.5,1.95,5.0,1.0,1.1608186766243898,0,4.7711,50,2.69598,2.94406,../../images/grid_0505_n7_seed505.svg
475,7,475,43,0,0,0,3,43,1,rlddddddrrrrrruuuuulldrdddluulddllurulurruu,1101000/1001111/1111111/1111111/1111111/1111111/1111111,images/grid_0475_n7_seed475.svg,optimal,optimal-475,,,,0.2790697674418604,0.2790697674418604,0.1860465116279069,0.2558139534883721,0.4761904761904761,2.047619047619047,6.0,1.0,1.587936381003149,0,4.7871,51,-2.59754,3.80454,../../images/grid_0475_n7_seed475.svg
152,7,152,36,0,0,6,2,42,7,dddddduuuuururrrrrdldlullddrudrrdddrllluld,1111111/1111111/1011110/1011110/1000010/1011010/1011111,images/grid_0152_n7_seed152.svg,optimal,optimal-152,,,,0.2142857142857142,0.3571428571428571,0.1904761904761904,0.238095238095238,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5048132142951682,0,4.7875,52,-1.16177,0.70862,../../images/grid_0152_n7_seed152.svg
394,7,394,39,0,0,0,6,44,6,ddddddrrrrrruuulddluuudlldrdlluuluuurrdurrrr,1111111/1010000/1000100/1111111/1111111/1111111/1111111,images/grid_0394_n7_seed394.svg,optimal,optimal-394,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.2954545454545454,0.4418604651162791,2.2,6.0,1.0,1.5362291495737217,0,4.8151,53,-0.75804,6.88817,../../images/grid_0394_n7_seed394.svg
612,7,612,42,0,0,0,5,43,2,ddddddrrrrrruuldluurudlluuldddrdlluuuuurrrr,1111110/1111000/1111010/1111110/1111111/1111111/1111111,images/grid_0612_n7_seed612.svg,optimal,optimal-612,,,,0.2790697674418604,0.2790697674418604,0.1627906976744186,0.2790697674418604,0.4285714285714285,2.263157894736842,6.0,1.0,1.6809178339654014,0,4.8221,54,-2.44717,6.61239,../../images/grid_0612_n7_seed612.svg
528,7,528,38,2,0,5,6,37,0,ddddrrrulluuuruurrrdddluulddldrrddrru,0011110/0011110/1111110/1111110/1111100/1111101/1111111,images/grid_0528_n7_seed528.svg,optimal,optimal-528,,,,0.2432432432432432,0.3243243243243243,0.1351351351351351,0.2972972972972973,0.5,1.9473684210526316,4.0,1.0,0.8869631340185641,0,4.8312,56,0.38897,0.23618,../../images/grid_0528_n7_seed528.svg
408,7,408,37,0,0,2,5,41,5,ddddddrrrrrruluddlluuuulldddruuuururrrddl,1001111/1011001/1111011/1111000/1111010/1111011/1111111,images/grid_0408_n7_seed408.svg,optimal,optimal-408,,,,0.2682926829268293,0.3170731707317073,0.1463414634146341,0.2682926829268293,0.4,2.411764705882353,6.0,1.0,1.647058823529412,0,4.8307,55,-3.70234,3.83612,../../images/grid_0408_n7_seed408.svg
669,7,669,36,0,0,0,6,38,3,ddddrrddrrrruuuuddldlulduulluuurdrurrr,1111111/1111000/1100001/1111001/1111111/0011111/0011111,images/grid_0669_n7_seed669.svg,optimal,optimal-669,,,,0.2894736842105263,0.2894736842105263,0.131578947368421,0.2894736842105263,0.5135135135135135,1.9,4.0,1.0,1.0908712114635712,0,4.8326,57,1.02092,0.80621,../../images/grid_0669_n7_seed669.svg
578,7,578,41,0,0,2,3,41,1,rdldddddrrrrrruluruuuuldllldlddurrdrurull,1100011/1111111/1111111/1111111/1101111/1000011/1111111,images/grid_0578_n7_seed578.svg,optimal,optimal-578,,,,0.2195121951219512,0.2682926829268293,0.2195121951219512,0.2926829268292683,0.575,1.7083333333333333,6.0,1.0,1.3686723088047368,0,4.8485,58,3.1234,1.99421,../../images/grid_0578_n7_seed578.svg
674,7,674,44,0,0,0,4,44,1,ddddddrrrrruruuldldluurllddluuuuurddrrrruull,1110111/1110001/1111111/1111111/1111111/1111111/1111110,images/grid_0674_n7_seed674.svg,optimal,optimal-674,,,,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.4651162790697674,2.0952380952380953,6.0,1.0,1.5088551921671292,0,4.8584,59,-2.13522,4.63831,../../images/grid_0674_n7_seed674.svg
599,7,599,39,2,0,1,6,41,3,ddddrrrrrruululddrlluulddluuuuuddrrrururd,0100011/0100111/1111100/1111110/1111111/1111111/1111111,images/grid_0599_n7_seed599.svg,optimal,optimal-599,,,,0.2926829268292683,0.2682926829268293,0.1463414634146341,0.2926829268292683,0.5,1.9523809523809523,6.0,1.0,1.3964645998681122,0,4.87,61,0.35917,4.5461,../../images/grid_0599_n7_seed599.svg
958,7,958,39,0,0,0,5,41,3,rrrldlldddddrrrrullluurdrururddlrrduuuuul,1111011/1110001/1000111/1111111/1111111/1111101/1111100,images/grid_0958_n7_seed958.svg,optimal,optimal-958,,,,0.2439024390243902,0.2439024390243902,0.1951219512195122,0.3170731707317073,0.525,1.8636363636363635,5.0,1.0,1.2896600871919188,0,4.8622,60,1.14133,0.13255,../../images/grid_0958_n7_seed958.svg
393,7,393,42,1,0,2,4,41,0,dddddrrrrrruuuluuullldddlddrurdrrululuurd,0011110/1011110/1011110/1111111/1111111/1111111/1111111,images/grid_0393_n7_seed393.svg,optimal,optimal-393,,,,0.2682926829268293,0.2926829268292683,0.1707317073170731,0.2682926829268293,0.5,1.9523809523809523,6.0,1.0,1.3964645998681122,0,4.893,62,-0.05862,1.90341,../../images/grid_0393_n7_seed393.svg
308,7,308,38,0,0,0,6,38,1,ddddddrrrrrruuuuldddllllurrruuluudrrru,1001001/1001111/1001111/1000111/1111111/1111111/1111111,images/grid_0308_n7_seed308.svg,optimal,optimal-308,,,,0.2631578947368421,0.2631578947368421,0.1578947368421052,0.3157894736842105,0.3513513513513513,2.7142857142857144,6.0,1.0,1.7083229633001995,0,4.9039,63,-0.89203,7.05995,../../images/grid_0308_n7_seed308.svg
