index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
868,7,868,42,2,0,1,3,42,1,ddddrrrrrruluruluruuldlulldlddddrurulurrul,0011111/0111111/1111111/1111011/1111011/1110011/1111111,images/grid_0868_n7_seed868.svg,optimal,optimal-868,,,,0.2619047619047619,0.23809523809523808,0.21428571428571427,0.2857142857142857,0.6585365853658537,1.5,6.0,1.0,1.1801936887041646,0,10.856198111862339,352
258,7,258,43,0,0,1,1,42,0,ddddddrrrrrruluruulurullldddddlluruluruuld,1111111/1111011/1111011/1111001/1111011/1111011/1111111,images/grid_0258_n7_seed258.svg,optimal,optimal-258,,,,0.2619047619047619,0.2857142857142857,0.21428571428571427,0.23809523809523808,0.5365853658536586,1.826086956521739,6.0,1.0,1.5784465096235956,0,10.886565293247905,353
444,7,444,43,0,0,2,4,42,0,ddrdldddrrrrrrulllllururdrrruuuullllldrrrd,1111111/1111101/1100101/1111001/1111111/1111111/1111111,images/grid_0444_n7_seed444.svg,optimal,optimal-444,,,,0.16666666666666666,0.21428571428571427,0.2619047619047619,0.35714285714285715,0.43902439024390244,2.210526315789474,6.0,1.0,1.6408902387494626,0,11.08080562757414,354
405,7,405,39,0,0,4,5,41,3,dddduurrrrrullllurrrrrddddddlllllrururdru,1111111/1111111/1111111/1000001/1001111/0011111/0111111,images/grid_0405_n7_seed405.svg,optimal,optimal-405,,,,0.17073170731707318,0.2682926829268293,0.21951219512195122,0.34146341463414637,0.4,2.411764705882353,6.0,1.0,1.8489686641766718,0,11.174498329546907,355
19,7,19,43,0,0,3,1,44,2,rrrrrrddddddllllllrururdrrululurrduulllllddr,1111111/1111111/1001111/1101111/0011111/0111111/1111111,images/grid_0019_n7_seed19.svg,optimal,optimal-19,,,,0.1590909090909091,0.22727272727272727,0.29545454545454547,0.3181818181818182,0.46511627906976744,2.0952380952380953,6.0,1.0,1.8232561637215854,0,11.39923722223554,356
367,7,367,39,0,0,5,1,38,0,ddddddrrrrrulululurrdrrulululdlulddddd,1111100/1111110/1111111/1111111/1101100/1100110/1111110,images/grid_0367_n7_seed367.svg,optimal,optimal-367,,,,0.21052631578947367,0.34210526315789475,0.21052631578947367,0.23684210526315788,0.5945945945945946,1.6521739130434783,6.0,1.0,1.462835116631367,0,11.400511095494947,357
345,7,345,45,0,0,4,4,44,0,ddddddrrrrrruuuuuullllldddddrrrruuuulddlldrr,1111111/1100111/1100111/1111111/1111111/1111111/1111111,images/grid_0345_n7_seed345.svg,optimal,optimal-345,,,,0.22727272727272727,0.3181818181818182,0.18181818181818182,0.2727272727272727,0.2558139534883721,3.6666666666666665,6.0,1.0,1.8856180831641267,0,11.66429515588581,358
467,7,467,42,1,0,1,5,41,0,drdldddrrrrrruuuuuulldldrdlldldrrurdruuuu,0000111/1001111/1101111/1111111/1111111/1111111/1111111,images/grid_0467_n7_seed467.svg,optimal,optimal-467,,,,0.2682926829268293,0.2682926829268293,0.17073170731707318,0.2926829268292683,0.55,1.7826086956521738,6.0,1.0,1.5023610907105216,0,11.802591409224325,359
641,7,641,42,0,0,5,5,42,1,dddurrrrrullllurrrrrddddddllllllurrurdrurd,1111111/1111111/1111111/1000001/0011111/1111111/1111111,images/grid_0641_n7_seed641.svg,optimal,optimal-641,,,,0.14285714285714285,0.2619047619047619,0.23809523809523808,0.35714285714285715,0.4146341463414634,2.3333333333333335,6.0,1.0,1.8856180831641267,0,12.74065861566165,360
213,7,213,43,0,0,5,1,42,0,drurrrrrdlllldrrrrddddlllllluururdrrrdllll,1111111/1111111/0011111/0110001/1111111/1111111/1111111,images/grid_0213_n7_seed213.svg,optimal,optimal-213,,,,0.09523809523809523,0.21428571428571427,0.3333333333333333,0.35714285714285715,0.4146341463414634,2.3333333333333335,6.0,1.0,1.6666666666666667,0,15.67581334581374,361
