index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank,projection_x,projection_y,image_href
303,7,303,42,0,0,0,5,43,2,ddddddrrrrrruuudldlluulddluuuuurdrdlrrrruul,1110011/1111001/1111111/1111001/1111011/1111111/1111111,images/grid_0303_n7_seed303.svg,optimal,optimal-303,,,,0.2790697674418604,0.2790697674418604,0.1627906976744186,0.2790697674418604,0.4523809523809524,2.15,6.0,1.0,1.6815171720800235,0,4.0104,47,2.9759,0.5207,../../images/grid_0303_n7_seed303.svg
379,7,379,39,0,0,0,6,40,2,ddddddrrrrrruuuludldldllurulrrulluurrrrr,1111111/1100000/1111010/1111111/1111101/1111001/1111111,images/grid_0379_n7_seed379.svg,optimal,optimal-379,,,,0.225,0.225,0.2,0.35,0.4871794871794871,2.0,6.0,1.0,1.6431676725154984,0,4.0471,48,3.99339,0.64164,../../images/grid_0379_n7_seed379.svg
674,7,674,44,0,0,0,4,44,1,ddddddrrrrruruuldldluurllddluuuuurddrrrruull,1110111/1110001/1111111/1111111/1111111/1111111/1111110,images/grid_0674_n7_seed674.svg,optimal,optimal-674,,,,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.4651162790697674,2.0952380952380953,6.0,1.0,1.5088551921671292,0,4.1064,51,2.02633,1.34401,../../images/grid_0674_n7_seed674.svg
583,7,583,42,0,0,6,6,42,1,ddddddrrrruuldlluruluuurddruurdrurdddlrddd,1111111/1111111/1111001/1110011/1111101/1111101/1111101,images/grid_0583_n7_seed583.svg,optimal,optimal-583,,,,0.238095238095238,0.3809523809523809,0.119047619047619,0.2619047619047619,0.5609756097560976,1.75,6.0,1.0,1.2332207155790618,0,3.9077,44,3.42052,-0.19926,../../images/grid_0583_n7_seed583.svg
718,7,718,42,0,0,2,5,41,0,ddddddrrruurdruruuuullllldddddruuuurdrurd,1111111/1111111/1111111/1110001/1111111/1111110/1111000,images/grid_0718_n7_seed718.svg,optimal,optimal-718,,,,0.2926829268292683,0.3414634146341463,0.1219512195121951,0.2439024390243902,0.45,2.1578947368421053,6.0,1.0,1.69405020415064,0,3.864,41,4.25034,-0.9832,../../images/grid_0718_n7_seed718.svg
24,7,24,46,0,0,0,1,47,2,ddddddrrrrrrlulllluurdruulurrdddrruluruudlullll,1111111/1011111/1011111/1111111/1111111/1111110/1111111,images/grid_0024_n7_seed24.svg,optimal,optimal-24,,,,0.2340425531914893,0.2340425531914893,0.2553191489361702,0.2765957446808511,0.5,1.9583333333333333,6.0,1.0,1.5132516497779065,0,3.974,46,-0.28825,-0.76447,../../images/grid_0024_n7_seed24.svg
687,7,687,44,0,0,5,5,44,1,ddddddrrruuururulldluddddluuuuurrrrrddddddlu,1111111/1111111/1111111/1111101/1111001/1111011/1111011,images/grid_0687_n7_seed687.svg,optimal,optimal-687,,,,0.2727272727272727,0.3863636363636363,0.1136363636363636,0.2272727272727272,0.3953488372093023,2.4444444444444446,6.0,1.0,1.8625616238044675,0,3.9049,43,3.09161,-0.17816,../../images/grid_0687_n7_seed687.svg
903,7,903,43,0,0,3,1,42,0,ddddddrrrurdrruluruuuuldddluullulddrdddluu,1110011/1111111/1110111/1110111/1110011/1111111/1111111,images/grid_0903_n7_seed903.svg,optimal,optimal-903,,,,0.2857142857142857,0.3571428571428571,0.1666666666666666,0.1904761904761904,0.5365853658536586,1.826086956521739,6.0,1.0,1.2389397259804351,0,4.1015,50,1.44095,1.30104,../../images/grid_0903_n7_seed903.svg
134,7,134,42,0,0,4,1,43,2,ddddddrrrrrurduuuuuulddldluluurlldddrdrdllu,1111011/1110011/1111111/1111101/1111001/1111011/1111111,images/grid_0134_n7_seed134.svg,optimal,optimal-134,,,,0.2558139534883721,0.3488372093023256,0.1860465116279069,0.2093023255813953,0.5238095238095238,1.8695652173913044,6.0,1.0,1.568836395884236,0,4.1892,57,3.4652,-0.05271,../../images/grid_0134_n7_seed134.svg
122,7,122,43,0,0,1,6,43,1,ddddddrrrrrrululdluuruuullldddddruuuurdrrru,1111100/1111101/1111111/1111100/1111110/1111111/1111111,images/grid_0122_n7_seed122.svg,optimal,optimal-122,,,,0.2790697674418604,0.3023255813953488,0.1395348837209302,0.2790697674418604,0.4285714285714285,2.263157894736842,6.0,1.0,1.742415300762826,0,4.1302,53,3.6611,-1.97724,../../images/grid_0122_n7_seed122.svg
