index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
292,7,292,37,2,0,5,4,37,1,ddddrrrrrruuuuuulldlulddldrdldrrurudd,0011111/0011101/1110001/1110101/1111101/1111101/1111111,images/grid_0292_n7_seed292.svg,optimal,optimal-292,,,,0.24324324324324326,0.32432432432432434,0.16216216216216217,0.2702702702702703,0.5277777777777778,1.85,6.0,1.0,1.5580436450882884,0,3.6485140206651816,398
582,7,582,43,0,0,6,0,42,0,ddruurrrrrddddddllluuuurdddruuuulllddllddd,1111111/1111111/1111111/1111111/1001111/1001111/1001111,images/grid_0582_n7_seed582.svg,optimal,optimal-582,,,,0.23809523809523808,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.34146341463414637,2.8,6.0,1.0,1.4236104336041748,0,3.6489484956993246,399
560,7,560,41,0,0,6,0,42,2,ddrddrdruulurullurrrrrdllddddrruudddllllll,1111111/1111111/1111100/0111101/0111101/0011111/1111111,images/grid_0560_n7_seed560.svg,optimal,optimal-560,,,,0.16666666666666666,0.30952380952380953,0.2619047619047619,0.2619047619047619,0.4878048780487805,2.0,6.0,1.0,1.3801311186847085,0,3.6513925132056793,400
669,7,669,36,0,0,0,6,38,3,ddddrrddrrrruuuuddldlulduulluuurdrurrr,1111111/1111000/1100001/1111001/1111111/0011111/0011111,images/grid_0669_n7_seed669.svg,optimal,optimal-669,,,,0.2894736842105263,0.2894736842105263,0.13157894736842105,0.2894736842105263,0.5135135135135135,1.9,4.0,1.0,1.0908712114635712,0,3.652522972423746,401
137,7,137,40,0,0,0,1,43,4,ddddddrrrurrruuuuulrddlldrdllldluurruuudlul,1111011/1011001/1001111/1111111/1111111/1111111/1111000,images/grid_0137_n7_seed137.svg,optimal,optimal-137,,,,0.27906976744186046,0.27906976744186046,0.20930232558139536,0.23255813953488372,0.5,1.9545454545454546,6.0,1.0,1.3643937290730577,0,3.655260320040773,402
147,7,147,40,0,0,1,4,39,0,drurrrrrddddddluldluldllururulururdrrul,1111111/1111111/0111111/0110001/0110001/1111111/1111111,images/grid_0147_n7_seed147.svg,optimal,optimal-147,,,,0.23076923076923078,0.2564102564102564,0.20512820512820512,0.3076923076923077,0.7105263157894737,1.3928571428571428,6.0,1.0,1.1753201908503097,0,3.6574868065374084,403
294,7,294,39,0,0,6,6,40,2,rrrrrrlldlllldddddrurrrrullllurrrrurdddd,1111111/1111100/1000011/1111111/1111111/1111111/1100001,images/grid_0294_n7_seed294.svg,optimal,optimal-294,,,,0.1,0.25,0.25,0.4,0.358974358974359,2.6666666666666665,6.0,1.0,1.7384539747207066,0,3.6590965125999007,404
15,7,15,43,0,0,6,6,44,2,ddddddrrrruuurllddlluruluuurrrdlldrrrruddddd,1111100/1111101/1111111/1111111/1111101/1111101/1111101,images/grid_0015_n7_seed15.svg,optimal,optimal-15,,,,0.20454545454545456,0.3409090909090909,0.1590909090909091,0.29545454545454547,0.4186046511627907,2.3157894736842106,6.0,1.0,1.4886458551295736,0,3.659668254529773,405
638,7,638,38,0,0,6,0,40,3,dddrdurluuurdrurrrdddddlluruuuldddlddlll,1111111/1111111/1100111/1110111/0101111/0001111/1111000,images/grid_0638_n7_seed638.svg,optimal,optimal-638,,,,0.225,0.375,0.2,0.2,0.5384615384615384,1.8181818181818181,5.0,1.0,1.113404428537808,0,3.660403437276298,406
377,7,377,42,0,0,3,1,42,1,ddddddrrurdrrruuuuuulllllrdrrrdldrddlulull,1111111/1011111/1000111/1111111/1001111/1011111/1111111,images/grid_0377_n7_seed377.svg,optimal,optimal-377,,,,0.21428571428571427,0.2857142857142857,0.23809523809523808,0.2619047619047619,0.4878048780487805,2.0,6.0,1.0,1.632993161855452,0,3.6619479942438424,407
